user,seed,source,session_id,gatekeeper,gate_threshold,gate_score,gate_accepted,anomaly_threshold,anomaly_score,anomaly_flagged,final_accepted
user12,0,Genuine,user12:session_5747551041,T2_RandomForest,0.6141262030570976,0.5773546335349113,False,0.03913981438489411,-0.00014592676966568296,False,False
user12,0,Genuine,user12:session_5771189096,T2_RandomForest,0.6141262030570976,0.5870396161175757,False,0.03913981438489411,-0.019990442254170515,False,False
user12,0,Genuine,user12:session_6142373482,T2_RandomForest,0.6141262030570976,0.4139929967050655,False,0.03913981438489411,0.03211982360307486,False,False
user12,0,Genuine,user12:session_6167829880,T2_RandomForest,0.6141262030570976,0.7439161805054588,True,0.03913981438489411,-0.0315727737509226,False,True
user12,0,Genuine,user12:session_6229277499,T2_RandomForest,0.6141262030570976,0.6197132903424306,True,0.03913981438489411,0.023005663670234267,False,True
user12,0,Genuine,user12:session_6237876052,T2_RandomForest,0.6141262030570976,0.6473671851408852,True,0.03913981438489411,0.0202089984160313,False,True
user12,0,Genuine,user12:session_6304072815,T2_RandomForest,0.6141262030570976,0.5250052348674932,False,0.03913981438489411,0.056434269257197744,False,False
user12,0,Genuine,user12:session_6446737316,T2_RandomForest,0.6141262030570976,0.5598213471559571,False,0.03913981438489411,-0.0034108204043630796,False,False
user12,0,Genuine,user12:session_6468388206,T2_RandomForest,0.6141262030570976,0.5615328457798382,False,0.03913981438489411,0.009474508748460009,False,False
user12,0,Genuine,user12:session_6721137284,T2_RandomForest,0.6141262030570976,0.39351369290176724,False,0.03913981438489411,0.022071775343574407,False,False
user12,0,Genuine,user12:session_6835186342,T2_RandomForest,0.6141262030570976,0.4792332431642672,False,0.03913981438489411,0.03625687507699715,False,False
user12,0,Genuine,user12:session_7168735362,T2_RandomForest,0.6141262030570976,0.6765902209055786,True,0.03913981438489411,0.014353940219733574,False,True
user12,0,Genuine,user12:session_7489987884,T2_RandomForest,0.6141262030570976,0.6186943989020278,True,0.03913981438489411,-0.0016326218936973391,False,True
user12,0,Genuine,user12:session_7575485743,T2_RandomForest,0.6141262030570976,0.5306090578346577,False,0.03913981438489411,0.005544074724577297,False,False
user12,0,Genuine,user12:session_7580547206,T2_RandomForest,0.6141262030570976,0.4969266371763493,False,0.03913981438489411,0.021139554584719833,False,False
user12,0,Genuine,user12:session_7583047056,T2_RandomForest,0.6141262030570976,0.597160972327873,False,0.03913981438489411,0.010081897209928359,False,False
user12,0,Genuine,user12:session_7907939720,T2_RandomForest,0.6141262030570976,0.4891081942917206,False,0.03913981438489411,0.02832934031772638,False,False
user12,0,Genuine,user12:session_7976664538,T2_RandomForest,0.6141262030570976,0.49642280741234507,False,0.03913981438489411,0.02927442225254251,False,False
user12,0,Genuine,user12:session_8199358611,T2_RandomForest,0.6141262030570976,0.5794599658777404,False,0.03913981438489411,-0.004887804891416714,False,False
user12,0,Genuine,user12:session_8291380356,T2_RandomForest,0.6141262030570976,0.5496738796876984,False,0.03913981438489411,0.0025413095584863044,False,False
user12,0,Genuine,user12:session_8361853378,T2_RandomForest,0.6141262030570976,0.5287367080531772,False,0.03913981438489411,0.014967145871901844,False,False
user12,0,Genuine,user12:session_8439712811,T2_RandomForest,0.6141262030570976,0.5661606757558014,False,0.03913981438489411,-0.01941818149968144,False,False
user12,0,Genuine,user12:session_8674602823,T2_RandomForest,0.6141262030570976,0.6376997166707509,True,0.03913981438489411,0.00795919996427863,False,True
user12,0,Genuine,user12:session_8680283238,T2_RandomForest,0.6141262030570976,0.6946253776866997,True,0.03913981438489411,0.015274022789274144,False,True
user12,0,Genuine,user12:session_9203064974,T2_RandomForest,0.6141262030570976,0.5590456618492313,False,0.03913981438489411,0.013741464752344834,False,False
user12,0,Genuine,user12:session_9387370115,T2_RandomForest,0.6141262030570976,0.6685689428330613,True,0.03913981438489411,0.0025413095584863044,False,True
user12,0,Genuine,user12:session_9506925023,T2_RandomForest,0.6141262030570976,0.4699115728171382,False,0.03913981438489411,0.03275420949564678,False,False
user12,0,Genuine,user12:session_9839818954,T2_RandomForest,0.6141262030570976,0.6582310157709845,True,0.03913981438489411,0.016811152647435934,False,True
user12,0,Genuine,user12:session_9899715696,T2_RandomForest,0.6141262030570976,0.5591275755732485,False,0.03913981438489411,0.015581082579365857,False,False
user12,0,Genuine,user12:session_9924186646,T2_RandomForest,0.6141262030570976,0.6264692810295589,True,0.03913981438489411,0.01897084108367819,False,True
user12,0,Genuine,user12:session_9932324920,T2_RandomForest,0.6141262030570976,0.5104268520176696,False,0.03913981438489411,0.022071775343574407,False,False
user12,0,Genuine,user12:session_9973193301,T2_RandomForest,0.6141262030570976,0.8590655169138048,True,0.03913981438489411,0.0001519440330807198,False,True
user12,0,HumanImpostor,user12:session_0126772600,T2_RandomForest,0.6141262030570976,0.18970743761716463,False,0.03913981438489411,0.023005663670234267,False,False
user12,0,HumanImpostor,user12:session_0170625567,T2_RandomForest,0.6141262030570976,0.43821380896882955,False,0.03913981438489411,0.016811152647435934,False,False
user12,0,HumanImpostor,user12:session_0172860263,T2_RandomForest,0.6141262030570976,0.42370067874584155,False,0.03913981438489411,0.022071775343574407,False,False
user12,0,HumanImpostor,user12:session_0172989910,T2_RandomForest,0.6141262030570976,0.5211638613982572,False,0.03913981438489411,0.03721613788218503,False,False
user12,0,HumanImpostor,user12:session_0718520474,T2_RandomForest,0.6141262030570976,0.25719203145530745,False,0.03913981438489411,0.038177116628318686,False,False
user12,0,HumanImpostor,user12:session_1196335015,T2_RandomForest,0.6141262030570976,0.5003227752740846,False,0.03913981438489411,0.012518700895022605,False,False
user12,0,HumanImpostor,user12:session_1656689994,T2_RandomForest,0.6141262030570976,0.5587225882893094,False,0.03913981438489411,-0.010168669204649317,False,False
user12,0,HumanImpostor,user12:session_1928096865,T2_RandomForest,0.6141262030570976,0.18495086196259675,False,0.03913981438489411,0.022694182092012016,False,False
user12,0,HumanImpostor,user12:session_2116060291,T2_RandomForest,0.6141262030570976,0.30065883063763665,False,0.03913981438489411,0.026757952394332762,False,False
user12,0,HumanImpostor,user12:session_2177337196,T2_RandomForest,0.6141262030570976,0.022251490277364668,False,0.03913981438489411,0.044627720614115796,False,False
user12,0,HumanImpostor,user12:session_2726751248,T2_RandomForest,0.6141262030570976,0.515022901741077,False,0.03913981438489411,0.037536273319323965,False,False
user12,0,HumanImpostor,user12:session_2923450227,T2_RandomForest,0.6141262030570976,0.32059567962023505,False,0.03913981438489411,0.018044157408852013,False,False
user12,0,HumanImpostor,user12:session_3315925736,T2_RandomForest,0.6141262030570976,0.48025245219819485,False,0.03913981438489411,0.023629183787415853,False,False
user12,0,HumanImpostor,user12:session_3387344935,T2_RandomForest,0.6141262030570976,0.33658964363590926,False,0.03913981438489411,-0.0016326218936973391,False,False
user12,0,HumanImpostor,user12:session_3683562482,T2_RandomForest,0.6141262030570976,0.20488058216816007,False,0.03913981438489411,0.038177116628318686,False,False
user12,0,HumanImpostor,user12:session_4066543084,T2_RandomForest,0.6141262030570976,0.00747315559019738,False,0.03913981438489411,0.05214155559559519,False,False
user12,0,HumanImpostor,user12:session_4091639526,T2_RandomForest,0.6141262030570976,0.3884253091785179,False,0.03913981438489411,0.0340252511007042,False,False
user12,0,HumanImpostor,user12:session_4157921188,T2_RandomForest,0.6141262030570976,0.07913402435028592,False,0.03913981438489411,0.0314861931160042,False,False
user12,0,HumanImpostor,user12:session_4383618618,T2_RandomForest,0.6141262030570976,0.12211641881512994,False,0.03913981438489411,0.019899182421506567,False,False
user12,0,HumanImpostor,user12:session_4498932663,T2_RandomForest,0.6141262030570976,0.36788854134421345,False,0.03913981438489411,0.02425344725665557,False,False
user12,0,HumanImpostor,user12:session_4876159319,T2_RandomForest,0.6141262030570976,0.4399211202480429,False,0.03913981438489411,-0.007535315557506528,False,False
user12,0,HumanImpostor,user12:session_4970622399,T2_RandomForest,0.6141262030570976,0.12985148004046196,False,0.03913981438489411,0.04074813902336272,False,False
user12,0,HumanImpostor,user12:session_5046103917,T2_RandomForest,0.6141262030570976,0.4514660655891013,False,0.03913981438489411,-0.018271612453279518,False,False
user12,0,HumanImpostor,user12:session_5269540222,T2_RandomForest,0.6141262030570976,0.36815631152936706,False,0.03913981438489411,0.01897084108367819,False,False
user12,0,HumanImpostor,user12:session_5346999982,T2_RandomForest,0.6141262030570976,0.2505994320263854,False,0.03913981438489411,0.01282411874601963,False,False
user12,0,HumanImpostor,user12:session_5352520893,T2_RandomForest,0.6141262030570976,0.5199671623252764,False,0.03913981438489411,0.013129718600255913,False,False
user12,0,HumanImpostor,user12:session_5466872812,T2_RandomForest,0.6141262030570976,0.281695890997478,False,0.03913981438489411,0.027700223411364022,False,False
user12,0,HumanImpostor,user12:session_5476317070,T2_RandomForest,0.6141262030570976,0.05998063993678792,False,0.03913981438489411,0.043007857097916324,False,False
user12,0,HumanImpostor,user12:session_5577188457,T2_RandomForest,0.6141262030570976,0.49434260582041156,False,0.03913981438489411,0.03721613788218503,False,False
user12,0,HumanImpostor,user12:session_6186753676,T2_RandomForest,0.6141262030570976,0.43213073682760883,False,0.03913981438489411,0.0049420897503390515,False,False
user12,0,HumanImpostor,user12:session_6695269196,T2_RandomForest,0.6141262030570976,0.3469387876823019,False,0.03913981438489411,0.03561831832741158,False,False
user12,0,HumanImpostor,user12:session_6965771386,T2_RandomForest,0.6141262030570976,0.38158751533284907,False,0.03913981438489411,0.010081897209928359,False,False
user12,0,HumanImpostor,user12:session_6974460768,T2_RandomForest,0.6141262030570976,0.2839200380548278,False,0.03913981438489411,0.00464136612543109,False,False
user12,0,HumanImpostor,user12:session_7251443361,T2_RandomForest,0.6141262030570976,0.33649679044450354,False,0.03913981438489411,0.06478351597541543,False,False
user12,0,HumanImpostor,user12:session_7454853209,T2_RandomForest,0.6141262030570976,0.15842336456869555,False,0.03913981438489411,0.04010423422689813,False,False
user12,0,HumanImpostor,user12:session_7562248450,T2_RandomForest,0.6141262030570976,0.27309069762812255,False,0.03913981438489411,0.038497824727612207,False,False
user12,0,HumanImpostor,user12:session_7614908860,T2_RandomForest,0.6141262030570976,0.47630532144479315,False,0.03913981438489411,0.04788195885650903,False,False
user12,0,HumanImpostor,user12:session_7684485021,T2_RandomForest,0.6141262030570976,0.30764248456364146,False,0.03913981438489411,0.021139554584719833,False,False
user12,0,HumanImpostor,user12:session_7772954143,T2_RandomForest,0.6141262030570976,0.3983762806593326,False,0.03913981438489411,0.01404761126730858,False,False
user12,0,HumanImpostor,user12:session_7914718036,T2_RandomForest,0.6141262030570976,0.141007666918346,False,0.03913981438489411,0.04984382778819341,False,False
user12,0,HumanImpostor,user12:session_8014286229,T2_RandomForest,0.6141262030570976,0.3032592061555946,False,0.03913981438489411,0.01711912843707486,False,False
user12,0,HumanImpostor,user12:session_8200552592,T2_RandomForest,0.6141262030570976,0.22770756436661443,False,0.03913981438489411,-0.005477367932344213,False,False
user12,0,HumanImpostor,user12:session_8271683052,T2_RandomForest,0.6141262030570976,0.373533023185697,False,0.03913981438489411,0.021760849952464634,False,False
user12,0,HumanImpostor,user12:session_8689827198,T2_RandomForest,0.6141262030570976,0.6547436232589947,True,0.03913981438489411,-0.016546627825184068,False,True
user12,0,HumanImpostor,user12:session_8701118698,T2_RandomForest,0.6141262030570976,0.2761807918881291,False,0.03913981438489411,0.043007857097916324,False,False
user12,0,HumanImpostor,user12:session_8950902312,T2_RandomForest,0.6141262030570976,0.4546110253741039,False,0.03913981438489411,0.03085331713492323,False,False
user12,0,HumanImpostor,user12:session_9072596713,T2_RandomForest,0.6141262030570976,0.09932124789667766,False,0.03913981438489411,0.023941222547664842,False,False
user12,0,HumanImpostor,user12:session_9693789671,T2_RandomForest,0.6141262030570976,0.1214580535112042,False,0.03913981438489411,0.03085331713492323,False,False
user12,0,HumanImpostor,user12:session_9816302916,T2_RandomForest,0.6141262030570976,0.7781384669784526,True,0.03913981438489411,0.01404761126730858,False,True
user12,0,WindMouse,windmouse:0,T2_RandomForest,0.6141262030570976,0.13163001619389014,False,0.03913981438489411,0.05610287891784871,False,False
user12,0,WindMouse,windmouse:1,T2_RandomForest,0.6141262030570976,0.13404256830194483,False,0.03913981438489411,0.052470585320874896,False,False
user12,0,WindMouse,windmouse:2,T2_RandomForest,0.6141262030570976,0.14943547328164322,False,0.03913981438489411,0.056434269257197744,False,False
user12,0,WindMouse,windmouse:3,T2_RandomForest,0.6141262030570976,0.12548478362978546,False,0.03913981438489411,0.05975905352699795,False,False
user12,0,WindMouse,windmouse:4,T2_RandomForest,0.6141262030570976,0.13008069364895528,False,0.03913981438489411,0.050499343993368195,False,False
user12,0,WindMouse,windmouse:5,T2_RandomForest,0.6141262030570976,0.13897147684872213,False,0.03913981438489411,0.044952272728473575,False,False
user12,0,WindMouse,windmouse:6,T2_RandomForest,0.6141262030570976,0.13523951733128306,False,0.03913981438489411,0.047229559346006256,False,False
user12,0,WindMouse,windmouse:7,T2_RandomForest,0.6141262030570976,0.13542158753035513,False,0.03913981438489411,0.05378866612999322,False,False
user12,0,WindMouse,windmouse:8,T2_RandomForest,0.6141262030570976,0.15719517894428472,False,0.03913981438489411,0.060092622637560766,False,False
user12,0,WindMouse,windmouse:9,T2_RandomForest,0.6141262030570976,0.09098612539737413,False,0.03913981438489411,0.051155641695894705,False,False
user12,0,WindMouse,windmouse:10,T2_RandomForest,0.6141262030570976,0.1284055706421224,False,0.03913981438489411,0.053129233110042695,False,False
user12,0,WindMouse,windmouse:11,T2_RandomForest,0.6141262030570976,0.13155422402018277,False,0.03913981438489411,0.05875953768588338,False,False
user12,0,WindMouse,windmouse:12,T2_RandomForest,0.6141262030570976,0.11790760129717132,False,0.03913981438489411,0.059425683077061975,False,False
user12,0,WindMouse,windmouse:13,T2_RandomForest,0.6141262030570976,0.14037223905437338,False,0.03913981438489411,0.05809418551835477,False,False
user12,0,WindMouse,windmouse:14,T2_RandomForest,0.6141262030570976,0.1295150540628374,False,0.03913981438489411,0.06042639052713539,False,False
user12,0,WindMouse,windmouse:15,T2_RandomForest,0.6141262030570976,0.1340818511127437,False,0.03913981438489411,0.0551098916079239,False,False
user12,0,WindMouse,windmouse:16,T2_RandomForest,0.6141262030570976,0.13471598557265424,False,0.03913981438489411,0.05676585707719517,False,False
user12,0,WindMouse,windmouse:17,T2_RandomForest,0.6141262030570976,0.1402823487272747,False,0.03913981438489411,0.05676585707719517,False,False
user12,0,WindMouse,windmouse:18,T2_RandomForest,0.6141262030570976,0.11456711757132594,False,0.03913981438489411,0.05909251116943848,False,False
user12,0,WindMouse,windmouse:19,T2_RandomForest,0.6141262030570976,0.14119738775260926,False,0.03913981438489411,0.05975905352699795,False,False
user12,0,SapiAgent,sapiagent:0,T2_RandomForest,0.6141262030570976,0.26099881601041947,False,0.03913981438489411,0.05017148826179918,False,False
user12,0,SapiAgent,sapiagent:1,T2_RandomForest,0.6141262030570976,0.24157804272064298,False,0.03913981438489411,0.05378866612999322,False,False
user12,0,SapiAgent,sapiagent:2,T2_RandomForest,0.6141262030570976,0.20775331794202953,False,0.03913981438489411,0.056434269257197744,False,False
user12,0,SapiAgent,sapiagent:3,T2_RandomForest,0.6141262030570976,0.20870609468724077,False,0.03913981438489411,0.05345885140768736,False,False
user12,0,SapiAgent,sapiagent:4,T2_RandomForest,0.6141262030570976,0.22280008423328843,False,0.03913981438489411,0.05214155559559519,False,False
user12,0,SapiAgent,sapiagent:5,T2_RandomForest,0.6141262030570976,0.2510845937024075,False,0.03913981438489411,0.04984382778819341,False,False
user12,0,SapiAgent,sapiagent:6,T2_RandomForest,0.6141262030570976,0.22833474435474302,False,0.03913981438489411,0.0482084502219593,False,False
user12,0,SapiAgent,sapiagent:7,T2_RandomForest,0.6141262030570976,0.22346836559201322,False,0.03913981438489411,0.05809418551835477,False,False
user12,0,SapiAgent,sapiagent:8,T2_RandomForest,0.6141262030570976,0.26288488740809807,False,0.03913981438489411,0.047229559346006256,False,False
user12,0,SapiAgent,sapiagent:9,T2_RandomForest,0.6141262030570976,0.2302347389381313,False,0.03913981438489411,0.046903650969414734,False,False
user12,0,SapiAgent,sapiagent:10,T2_RandomForest,0.6141262030570976,0.252417081878555,False,0.03913981438489411,0.053129233110042695,False,False
user12,0,SapiAgent,sapiagent:11,T2_RandomForest,0.6141262030570976,0.2027710239308633,False,0.03913981438489411,0.04951636245626301,False,False
user12,0,SapiAgent,sapiagent:12,T2_RandomForest,0.6141262030570976,0.23849764979430355,False,0.03913981438489411,0.04430336179021699,False,False
user12,0,SapiAgent,sapiagent:13,T2_RandomForest,0.6141262030570976,0.23375927360069004,False,0.03913981438489411,0.05411867739401266,False,False
user12,0,SapiAgent,sapiagent:14,T2_RandomForest,0.6141262030570976,0.18668761862979735,False,0.03913981438489411,0.05148408389977477,False,False
user12,0,SapiAgent,sapiagent:15,T2_RandomForest,0.6141262030570976,0.24826044407249606,False,0.03913981438489411,0.051155641695894705,False,False
user12,0,SapiAgent,sapiagent:16,T2_RandomForest,0.6141262030570976,0.24554873774526395,False,0.03913981438489411,0.05082739509925793,False,False
user12,0,SapiAgent,sapiagent:17,T2_RandomForest,0.6141262030570976,0.22116387806688934,False,0.03913981438489411,0.05017148826179918,False,False
user12,0,SapiAgent,sapiagent:18,T2_RandomForest,0.6141262030570976,0.22037611473334776,False,0.03913981438489411,0.05378866612999322,False,False
user12,0,SapiAgent,sapiagent:19,T2_RandomForest,0.6141262030570976,0.24388646553139257,False,0.03913981438489411,0.05676585707719517,False,False
user12,0,DMTG_Inspired,unknown_user:session_0,T2_RandomForest,0.6141262030570976,0.1665178040767972,False,0.03913981438489411,0.05411867739401266,False,False
user12,0,DMTG_Inspired,unknown_user:session_1,T2_RandomForest,0.6141262030570976,0.14397938152153802,False,0.03913981438489411,0.045927089966492085,False,False
user12,0,DMTG_Inspired,unknown_user:session_2,T2_RandomForest,0.6141262030570976,0.16211057908557472,False,0.03913981438489411,0.04853513614868321,False,False
user12,0,DMTG_Inspired,unknown_user:session_3,T2_RandomForest,0.6141262030570976,0.1481454020348352,False,0.03913981438489411,0.05148408389977477,False,False
user12,0,DMTG_Inspired,unknown_user:session_4,T2_RandomForest,0.6141262030570976,0.14715430264806698,False,0.03913981438489411,0.05345885140768736,False,False
user12,0,DMTG_Inspired,unknown_user:session_5,T2_RandomForest,0.6141262030570976,0.15039614472330864,False,0.03913981438489411,0.0378565995301402,False,False
user12,0,DMTG_Inspired,unknown_user:session_6,T2_RandomForest,0.6141262030570976,0.16990736659108172,False,0.03913981438489411,0.0482084502219593,False,False
user12,0,DMTG_Inspired,unknown_user:session_7,T2_RandomForest,0.6141262030570976,0.19787910108807716,False,0.03913981438489411,0.04203825249465143,False,False
user12,0,DMTG_Inspired,unknown_user:session_8,T2_RandomForest,0.6141262030570976,0.16796458018132113,False,0.03913981438489411,0.038497824727612207,False,False
user12,0,DMTG_Inspired,unknown_user:session_9,T2_RandomForest,0.6141262030570976,0.16012514157489374,False,0.03913981438489411,0.039782569413364444,False,False
user12,0,DMTG_Inspired,unknown_user:session_10,T2_RandomForest,0.6141262030570976,0.15060954338939467,False,0.03913981438489411,0.04755566193645944,False,False
user12,0,DMTG_Inspired,unknown_user:session_11,T2_RandomForest,0.6141262030570976,0.15548270402825717,False,0.03913981438489411,0.043331443910455625,False,False
user12,0,DMTG_Inspired,unknown_user:session_12,T2_RandomForest,0.6141262030570976,0.1620046758068964,False,0.03913981438489411,0.047229559346006256,False,False
user12,0,DMTG_Inspired,unknown_user:session_13,T2_RandomForest,0.6141262030570976,0.13498487537244344,False,0.03913981438489411,0.05345885140768736,False,False
user12,0,DMTG_Inspired,unknown_user:session_14,T2_RandomForest,0.6141262030570976,0.15469488019718283,False,0.03913981438489411,0.048862016752622806,False,False
user12,0,DMTG_Inspired,unknown_user:session_15,T2_RandomForest,0.6141262030570976,0.1191290640060972,False,0.03913981438489411,0.05577168594153614,False,False
user12,0,DMTG_Inspired,unknown_user:session_16,T2_RandomForest,0.6141262030570976,0.13112136844970115,False,0.03913981438489411,0.0417154358559958,False,False
user12,0,DMTG_Inspired,unknown_user:session_17,T2_RandomForest,0.6141262030570976,0.14425314857917132,False,0.03913981438489411,0.052799811120076146,False,False
user12,0,DMTG_Inspired,unknown_user:session_18,T2_RandomForest,0.6141262030570976,0.14792867814171953,False,0.03913981438489411,0.046252416395220486,False,False
user12,0,DMTG_Inspired,unknown_user:session_19,T2_RandomForest,0.6141262030570976,0.14542205175515704,False,0.03913981438489411,0.03913981438489411,False,False
user15,0,Genuine,user15:session_0510406466,T2_RandomForest,0.5904267947982763,0.49062830583608397,False,-0.0045357742187775996,-0.01116796398795572,False,False
user15,0,Genuine,user15:session_0797370695,T2_RandomForest,0.5904267947982763,0.622339216871025,True,-0.0045357742187775996,-0.05483981920556702,False,True
user15,0,Genuine,user15:session_0864574884,T2_RandomForest,0.5904267947982763,0.475985941696189,False,-0.0045357742187775996,-0.02238263395776685,False,False
user15,0,Genuine,user15:session_1016856509,T2_RandomForest,0.5904267947982763,0.601050841451082,True,-0.0045357742187775996,-0.0004385503509852229,True,False
user15,0,Genuine,user15:session_1324126678,T2_RandomForest,0.5904267947982763,0.5966850762374414,True,-0.0045357742187775996,-0.019872991623090308,False,True
user15,0,Genuine,user15:session_1567411744,T2_RandomForest,0.5904267947982763,0.534263934596945,False,-0.0045357742187775996,0.019004835279134102,False,False
user15,0,Genuine,user15:session_1824070206,T2_RandomForest,0.5904267947982763,0.5198584470787272,False,-0.0045357742187775996,-0.021666934869437215,False,False
user15,0,Genuine,user15:session_1876247964,T2_RandomForest,0.5904267947982763,0.3302920371950816,False,-0.0045357742187775996,-0.015540029466565075,False,False
user15,0,Genuine,user15:session_2099251918,T2_RandomForest,0.5904267947982763,0.428086192967448,False,-0.0045357742187775996,0.030396514111657225,False,False
user15,0,Genuine,user15:session_2613999059,T2_RandomForest,0.5904267947982763,0.6601048512644574,True,-0.0045357742187775996,-0.051494494867586615,False,True
user15,0,Genuine,user15:session_3102058551,T2_RandomForest,0.5904267947982763,0.232573822171455,False,-0.0045357742187775996,-0.016988677663374696,False,False
user15,0,Genuine,user15:session_3343831517,T2_RandomForest,0.5904267947982763,0.4351576068166218,False,-0.0045357742187775996,-0.04061958507279434,False,False
user15,0,Genuine,user15:session_3393326634,T2_RandomForest,0.5904267947982763,0.5343265113815292,False,-0.0045357742187775996,0.014362907262167268,False,False
user15,0,Genuine,user15:session_3641521673,T2_RandomForest,0.5904267947982763,0.33271663202774826,False,-0.0045357742187775996,-0.03368926698642705,False,False
user15,0,Genuine,user15:session_3704248627,T2_RandomForest,0.5904267947982763,0.4471708417563758,False,-0.0045357742187775996,-0.025945098588811832,False,False
user15,0,Genuine,user15:session_3814755566,T2_RandomForest,0.5904267947982763,0.7247413683204491,True,-0.0045357742187775996,-0.04438725850267672,False,True
user15,0,Genuine,user15:session_3879503861,T2_RandomForest,0.5904267947982763,0.5678864245340436,False,-0.0045357742187775996,-0.03438697783024047,False,False
user15,0,Genuine,user15:session_4119002624,T2_RandomForest,0.5904267947982763,0.6162483416623958,True,-0.0045357742187775996,-0.03508364473406478,False,True
user15,0,Genuine,user15:session_4659905162,T2_RandomForest,0.5904267947982763,0.5749433201853092,False,-0.0045357742187775996,-0.01116796398795572,False,False
user15,0,Genuine,user15:session_4687655362,T2_RandomForest,0.5904267947982763,0.5721215861126578,False,-0.0045357742187775996,-0.0357792692598804,False,False
user15,0,Genuine,user15:session_5269315187,T2_RandomForest,0.5904267947982763,0.7309892087271902,True,-0.0045357742187775996,0.010144287146819475,True,False
user15,0,Genuine,user15:session_5700842190,T2_RandomForest,0.5904267947982763,0.6388785818791831,True,-0.0045357742187775996,-0.02842300178689333,False,True
user15,0,Genuine,user15:session_6112730640,T2_RandomForest,0.5904267947982763,0.48525543191691245,False,-0.0045357742187775996,-0.0357792692598804,False,False
user15,0,Genuine,user15:session_6189139492,T2_RandomForest,0.5904267947982763,0.5994629264260416,True,-0.0045357742187775996,-0.045409432098734104,False,True
user15,0,Genuine,user15:session_6303895598,T2_RandomForest,0.5904267947982763,0.37042179191909985,False,-0.0045357742187775996,-0.0004385503509852229,False,False
user15,0,Genuine,user15:session_6349231133,T2_RandomForest,0.5904267947982763,0.5618015030787501,False,-0.0045357742187775996,-0.04778559447711472,False,False
